;Referencia;Comunidad;Provincia;Municipio;Frequencias;Tipo;codigopostalid;lat;lon
27892830;M NA-9758013;COMUNIDAD FORAL DE NAVARRA;NAVARRA;PAMPLONA/IRUÑA;8118.32;MHz;240;-2712437310.0;42939811580.0
27907495;M NA-9758013;COMUNIDAD FORAL DE NAVARRA;NAVARRA;UHARTE ARAKIL;7807.0;MHz;240;-2712437310.0;42939811580.0
27922160;M NA-9800861;COMUNIDAD FORAL DE NAVARRA;NAVARRA;GALAR;13.059;GHz;240;-2712437310.0;42939811580.0
27936825;M NA-9800861;COMUNIDAD FORAL DE NAVARRA;NAVARRA;GALAR;13.227;GHz;240;-2712437310.0;42939811580.0
27951490;M NA-9800861;COMUNIDAD FORAL DE NAVARRA;NAVARRA;MONREAL/ELO;12.793;GHz;240;-2712437310.0;42939811580.0
27966155;M NA-9800861;COMUNIDAD FORAL DE NAVARRA;NAVARRA;MONREAL/ELO;12.961;GHz;240;-2712437310.0;42939811580.0
27980820;M NA-9901548;COMUNIDAD FORAL DE NAVARRA;NAVARRA;GALAR;13.143;GHz;240;-2712437310.0;42939811580.0
27995485;M NA-9901548;COMUNIDAD FORAL DE NAVARRA;NAVARRA;GALAR;13.171;GHz;240;-2712437310.0;42939811580.0
28010150;M NA-9901548;COMUNIDAD FORAL DE NAVARRA;NAVARRA;MONREAL/ELO;12.877;GHz;240;-2712437310.0;42939811580.0
28024815;M NA-9901548;COMUNIDAD FORAL DE NAVARRA;NAVARRA;MONREAL/ELO;12.905;GHz;240;-2712437310.0;42939811580.0
28039480;NANA-0600002;COMUNIDAD FORAL DE NAVARRA;NAVARRA;BAZTAN;13059.0;MHz;240;-2712437310.0;42939811580.0
28054145;NANA-0600002;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ESTERIBAR;8118.32;MHz;240;-2712437310.0;42939811580.0
28068810;NANA-0600002;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ESTERIBAR;8147.97;MHz;240;-2712437310.0;42939811580.0
28083475;NANA-0600002;COMUNIDAD FORAL DE NAVARRA;NAVARRA;LUMBIER;7442.0;MHz;240;-2712437310.0;42939811580.0
28098140;NANA-0600002;COMUNIDAD FORAL DE NAVARRA;NAVARRA;LUMBIER;7470.0;MHz;240;-2712437310.0;42939811580.0
28112805;NANA-0600002;COMUNIDAD FORAL DE NAVARRA;NAVARRA;MONREAL/ELO;7807.0;MHz;240;-2712437310.0;42939811580.0
28127470;NANA-0600002;COMUNIDAD FORAL DE NAVARRA;NAVARRA;MONREAL/ELO;7836.65;MHz;240;-2712437310.0;42939811580.0
28142135;NANA-0600002;COMUNIDAD FORAL DE NAVARRA;NAVARRA;UHARTE ARAKIL;12793.0;MHz;240;-2712437310.0;42939811580.0
28156800;NANA-0600002;COMUNIDAD FORAL DE NAVARRA;NAVARRA;URZAINQUI/URZAINKI;7596.0;MHz;240;-2712437310.0;42939811580.0
28171465;NANA-0600002;COMUNIDAD FORAL DE NAVARRA;NAVARRA;URZAINQUI/URZAINKI;7624.0;MHz;240;-2712437310.0;42939811580.0
28186130;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ALLIN/ALLIN;17865.0;MHz;240;-2712437310.0;42939811580.0
28200795;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;AMESCOA BAJA;8118.32;MHz;240;-2712437310.0;42939811580.0
28215460;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;AMESCOA BAJA;8147.97;MHz;240;-2712437310.0;42939811580.0
28230125;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;BASABURUA;13059.0;MHz;240;-2712437310.0;42939811580.0
28244790;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;GALAR;7807.0;MHz;240;-2712437310.0;42939811580.0
28259455;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;GALAR;7836.65;MHz;240;-2712437310.0;42939811580.0
28274120;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;GALAR;7866.3;MHz;240;-2712437310.0;42939811580.0
28288785;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;GALAR;7895.95;MHz;240;-2712437310.0;42939811580.0
28303450;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;GALAR;12793.0;MHz;240;-2712437310.0;42939811580.0
28318115;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;MAÑERU;8177.62;MHz;240;-2712437310.0;42939811580.0
28332780;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;MAÑERU;8207.27;MHz;240;-2712437310.0;42939811580.0
28347445;NANA-0600003;COMUNIDAD FORAL DE NAVARRA;NAVARRA;VALLE DE YERRI/DEIERRI;18875.0;MHz;240;-2712437310.0;42939811580.0
28362110;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ABAURREGAINA/ABAURREA ALTA;18985.0;MHz;240;-2712437310.0;42939811580.0
28376775;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ARIBE;17920.0;MHz;240;-2712437310.0;42939811580.0
28391440;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ARIBE;17975.0;MHz;240;-2712437310.0;42939811580.0
28406105;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;BERRIOPLANO/BERRIOBEITI;7442.0;MHz;240;-2712437310.0;42939811580.0
28420770;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;BERRIOPLANO/BERRIOBEITI;7470.0;MHz;240;-2712437310.0;42939811580.0
28435435;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ERRO;18030.0;MHz;240;-2712437310.0;42939811580.0
28450100;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;GARRALDA;18305.0;MHz;240;-2712437310.0;42939811580.0
28464765;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;LUZAIDE/VALCARLOS;17810.0;MHz;240;-2712437310.0;42939811580.0
28479430;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;LUZAIDE/VALCARLOS;18030.0;MHz;240;-2712437310.0;42939811580.0
28494095;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;LUZAIDE/VALCARLOS;19040.0;MHz;240;-2712437310.0;42939811580.0
28508760;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ORBAIZETA;18985.0;MHz;240;-2712437310.0;42939811580.0
28523425;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ORREAGA/RONCESVALLES;7596.0;MHz;240;-2712437310.0;42939811580.0
28538090;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ORREAGA/RONCESVALLES;7624.0;MHz;240;-2712437310.0;42939811580.0
28552755;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ORREAGA/RONCESVALLES;18820.0;MHz;240;-2712437310.0;42939811580.0
28567420;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ORREAGA/RONCESVALLES;18930.0;MHz;240;-2712437310.0;42939811580.0
28582085;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ORREAGA/RONCESVALLES;19040.0;MHz;240;-2712437310.0;42939811580.0
28596750;NANA-0600004;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ORREAGA/RONCESVALLES;19315.0;MHz;240;-2712437310.0;42939811580.0
28611415;NANA-0600005;COMUNIDAD FORAL DE NAVARRA;NAVARRA;BERRIOPLANO/BERRIOBEITI;7456.0;MHz;240;-2712437310.0;42939811580.0
28626080;NANA-0600005;COMUNIDAD FORAL DE NAVARRA;NAVARRA;BERRIOPLANO/BERRIOBEITI;8133.145;MHz;240;-2712437310.0;42939811580.0
28640745;NANA-0600005;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ERRO;7821.825;MHz;240;-2712437310.0;42939811580.0
28655410;NANA-0600005;COMUNIDAD FORAL DE NAVARRA;NAVARRA;GOÑI;7821.825;MHz;240;-2712437310.0;42939811580.0
28670075;NANA-0600005;COMUNIDAD FORAL DE NAVARRA;NAVARRA;MONREAL/ELO;7610.0;MHz;240;-2712437310.0;42939811580.0
28684740;NANA-0600008;COMUNIDAD FORAL DE NAVARRA;NAVARRA;BASABURUA;18820.0;MHz;240;-2712437310.0;42939811580.0
28699405;NANA-0600008;COMUNIDAD FORAL DE NAVARRA;NAVARRA;BAZTAN;7747.7;MHz;240;-2712437310.0;42939811580.0
28714070;NANA-0600008;COMUNIDAD FORAL DE NAVARRA;NAVARRA;BAZTAN;7777.35;MHz;240;-2712437310.0;42939811580.0
28728735;NANA-0600008;COMUNIDAD FORAL DE NAVARRA;NAVARRA;BAZTAN;17810.0;MHz;240;-2712437310.0;42939811580.0
28743400;NANA-0600008;COMUNIDAD FORAL DE NAVARRA;NAVARRA;BEINTZA-LABAIEN;22134.0;MHz;240;-2712437310.0;42939811580.0
28758067;NANA-0600008;COMUNIDAD FORAL DE NAVARRA;NAVARRA;ITUREN;23142.0;MHz;1450;-3000073260.0;43054277760.0
28772730;NANA-0600008;COMUNIDAD FORAL DE NAVARRA;NAVARRA;LARRAUN;17810.0;MHz;240;-2712437310.0;42939811580.0
28787395;NANA-0600008;COMUNIDAD FORAL DE NAVARRA;NAVARRA;LESAKA;8059.02;MHz;240;-2712437310.0;42939811580.0
28802060;NANA-0600008;COMUNIDAD FORAL DE NAVARRA;NAVARRA;LESAKA;8088.67;MHz;240;-2712437310.0;42939811580.0
28816725;NANA-0600008;COMUNIDAD FORAL DE NAVARRA;NAVARRA;URDAZUBI/URDAX;18820.0;MHz;240;-2712437310.0;42939811580.0
28831390;A A -0500002;COMUNITAT VALENCIANA;ALICANTE/ALACANT;SANTA POLA;13.031;GHz;240;-2712437310.0;42939811580.0
28846057;A A -0500002;COMUNITAT VALENCIANA;ALICANTE/ALACANT;TORREVIEJA;12.765;GHz;1450;-3000073260.0;43054277760.0
28860720;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;17.81;GHz;240;-2712437310.0;42939811580.0
28875385;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;17.865;GHz;240;-2712437310.0;42939811580.0
28890050;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;17.975;GHz;240;-2712437310.0;42939811580.0
28904715;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;18.03;GHz;240;-2712437310.0;42939811580.0
28919380;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;18.415;GHz;240;-2712437310.0;42939811580.0
28934045;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;18.47;GHz;240;-2712437310.0;42939811580.0
28948710;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;18.82;GHz;240;-2712437310.0;42939811580.0
28963375;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;18.875;GHz;240;-2712437310.0;42939811580.0
28978040;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;18.985;GHz;240;-2712437310.0;42939811580.0
28992705;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;19.04;GHz;240;-2712437310.0;42939811580.0
29007370;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;19.425;GHz;240;-2712437310.0;42939811580.0
29022035;A A -0600008;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;19.48;GHz;240;-2712437310.0;42939811580.0
29036700;A A -0700194;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELDA;23.079;GHz;240;-2712437310.0;42939811580.0
29051365;A A -0700194;COMUNITAT VALENCIANA;ALICANTE/ALACANT;MONFORTE DEL CID;22.071;GHz;240;-2712437310.0;42939811580.0
29066030;A A -0700196;COMUNITAT VALENCIANA;ALICANTE/ALACANT;MONFORTE DEL CID;12.765;GHz;240;-2712437310.0;42939811580.0
29080695;A A -0700196;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ROJALES;13.031;GHz;240;-2712437310.0;42939811580.0
29095360;A A -0700257;COMUNITAT VALENCIANA;ALICANTE/ALACANT;MONFORTE DEL CID;14.543;GHz;240;-2712437310.0;42939811580.0
29110025;A A -0700257;COMUNITAT VALENCIANA;ALICANTE/ALACANT;VILLENA;14.963;GHz;240;-2712437310.0;42939811580.0
29124690;A A -0700304;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALGORFA;13.031;GHz;240;-2712437310.0;42939811580.0
29139355;A A -0700304;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALGORFA;13.059;GHz;240;-2712437310.0;42939811580.0
29154020;A A -0700304;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CREVILLENT;12.765;GHz;240;-2712437310.0;42939811580.0
29168685;A A -0700304;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CREVILLENT;12.793;GHz;240;-2712437310.0;42939811580.0
29183352;A A -0700304;COMUNITAT VALENCIANA;ALICANTE/ALACANT;TORREVIEJA;12.765;GHz;1450;-3000073260.0;43054277760.0
29198017;A A -0700304;COMUNITAT VALENCIANA;ALICANTE/ALACANT;TORREVIEJA;12.793;GHz;1450;-3000073260.0;43054277760.0
29212680;A A -0700374;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;13.031;GHz;240;-2712437310.0;42939811580.0
29227345;A A -0700374;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;13.059;GHz;240;-2712437310.0;42939811580.0
29242010;A A -0700374;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ROJALES;13.031;GHz;240;-2712437310.0;42939811580.0
29256675;A A -0700374;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ROJALES;13.059;GHz;240;-2712437310.0;42939811580.0
29271342;A A -0700374;COMUNITAT VALENCIANA;ALICANTE/ALACANT;TORREVIEJA;12.765;GHz;1450;-3000073260.0;43054277760.0
29286007;A A -0700374;COMUNITAT VALENCIANA;ALICANTE/ALACANT;TORREVIEJA;12.793;GHz;1450;-3000073260.0;43054277760.0
29300670;A A -0700446;COMUNITAT VALENCIANA;ALICANTE/ALACANT;BIAR;12933.0;MHz;240;-2712437310.0;42939811580.0
29315335;A A -0700446;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CREVILLENT;12961.0;MHz;240;-2712437310.0;42939811580.0
29330000;A A -0700446;COMUNITAT VALENCIANA;ALICANTE/ALACANT;MONFORTE DEL CID;12933.0;MHz;240;-2712437310.0;42939811580.0
29344665;A A -0700446;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ROJALES;13199.0;MHz;240;-2712437310.0;42939811580.0
29359330;A A -0700446;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ROJALES;13227.0;MHz;240;-2712437310.0;42939811580.0
29373997;A A -0800010;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CONFRIDES;6034.15;MHz;1450;-3000073260.0;43054277760.0
29388662;A A -0800010;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CONFRIDES;6152.75;MHz;1450;-3000073260.0;43054277760.0
29403325;A A -0800010;COMUNITAT VALENCIANA;ALICANTE/ALACANT;MONFORTE DEL CID;6286.19;MHz;240;-2712437310.0;42939811580.0
29417990;A A -0800010;COMUNITAT VALENCIANA;ALICANTE/ALACANT;MONFORTE DEL CID;6404.79;MHz;240;-2712437310.0;42939811580.0
29432655;A A -0800089;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CREVILLENT;7596.0;MHz;240;-2712437310.0;42939811580.0
29447322;A A -0800089;COMUNITAT VALENCIANA;ALICANTE/ALACANT;TORREVIEJA;7442.0;MHz;1450;-3000073260.0;43054277760.0
29461985;A A -0800311;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CATRAL;14.963;GHz;240;-2712437310.0;42939811580.0
29476650;A A -0800311;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CATRAL;15.019;GHz;240;-2712437310.0;42939811580.0
29491315;A A -0800311;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CATRAL;17.7825;GHz;240;-2712437310.0;42939811580.0
29505980;A A -0800311;COMUNITAT VALENCIANA;ALICANTE/ALACANT;DAYA NUEVA;18.7925;GHz;240;-2712437310.0;42939811580.0
29520645;A A -0800311;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;14.543;GHz;240;-2712437310.0;42939811580.0
29535310;A A -0800311;COMUNITAT VALENCIANA;ALICANTE/ALACANT;SAN FULGENCIO;14.599;GHz;240;-2712437310.0;42939811580.0
29549975;A A -0900238;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;19.04;GHz;240;-2712437310.0;42939811580.0
29564640;A A -0900238;COMUNITAT VALENCIANA;ALICANTE/ALACANT;SANTA POLA;18.03;GHz;240;-2712437310.0;42939811580.0
29579305;A A -0900263;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;19.26;GHz;240;-2712437310.0;42939811580.0
29593970;A A -0900263;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ROJALES;18.25;GHz;240;-2712437310.0;42939811580.0
29608635;A A -1000042;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;17.865;GHz;240;-2712437310.0;42939811580.0
29623300;A A -1000042;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;17.975;GHz;240;-2712437310.0;42939811580.0
29637965;A A -1000042;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;18.875;GHz;240;-2712437310.0;42939811580.0
29652630;A A -1000042;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;18.985;GHz;240;-2712437310.0;42939811580.0
29667295;A A -1000042;COMUNITAT VALENCIANA;ALICANTE/ALACANT;SANTA POLA;17.975;GHz;240;-2712437310.0;42939811580.0
29681960;A A -1000255;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALMORADI;14.571;GHz;240;-2712437310.0;42939811580.0
29696625;A A -1000255;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALMORADI;14.599;GHz;240;-2712437310.0;42939811580.0
29711290;A A -1000255;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALMORADI;14.739;GHz;240;-2712437310.0;42939811580.0
29725955;A A -1000255;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;14.991;GHz;240;-2712437310.0;42939811580.0
29740620;A A -1000255;COMUNITAT VALENCIANA;ALICANTE/ALACANT;SAN FULGENCIO;15.159;GHz;240;-2712437310.0;42939811580.0
29755287;A A -1000255;COMUNITAT VALENCIANA;ALICANTE/ALACANT;TORREVIEJA;15.019;GHz;1450;-3000073260.0;43054277760.0
29769950;A A -1000258;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;6535.0;MHz;240;-2712437310.0;42939811580.0
29784617;A A -1000258;COMUNITAT VALENCIANA;ALICANTE/ALACANT;TORREVIEJA;6875.0;MHz;1450;-3000073260.0;43054277760.0
29799280;A A -1100001;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CREVILLENT;12.933;GHz;240;-2712437310.0;42939811580.0
29813945;A A -1100001;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;13.199;GHz;240;-2712437310.0;42939811580.0
29828610;A A -1100080;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CREVILLENT;12.961;GHz;240;-2712437310.0;42939811580.0
29843275;A A -1100080;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;13.227;GHz;240;-2712437310.0;42939811580.0
29857940;A A -1100088;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALFAS DEL PI (L');17975.0;MHz;240;-2712437310.0;42939811580.0
29872605;A A -1100088;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CALLOSA D'EN SARRIA;18985.0;MHz;240;-2712437310.0;42939811580.0
29887270;A A -1100112;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;14543.0;MHz;240;-2712437310.0;42939811580.0
29901935;A A -1100112;COMUNITAT VALENCIANA;ALICANTE/ALACANT;SANTA POLA;14963.0;MHz;240;-2712437310.0;42939811580.0
29916600;A A -1100157;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;14.571;GHz;240;-2712437310.0;42939811580.0
29931265;A A -1100157;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;19.095;GHz;240;-2712437310.0;42939811580.0
29945930;A A -1100157;COMUNITAT VALENCIANA;ALICANTE/ALACANT;PILAR DE LA HORADADA;18.085;GHz;240;-2712437310.0;42939811580.0
29960597;A A -1100157;COMUNITAT VALENCIANA;ALICANTE/ALACANT;TORREVIEJA;14.991;GHz;1450;-3000073260.0;43054277760.0
29975260;A A -1100169;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALICANTE/ALACANT;6595.0;MHz;240;-2712437310.0;42939811580.0
29989925;A A -1100169;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALICANTE/ALACANT;6715.0;MHz;240;-2712437310.0;42939811580.0
30004590;A A -1100169;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CREVILLENT;6935.0;MHz;240;-2712437310.0;42939811580.0
30019255;A A -1100169;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CREVILLENT;7055.0;MHz;240;-2712437310.0;42939811580.0
30033920;A A -1100171;COMUNITAT VALENCIANA;ALICANTE/ALACANT;JIJONA/XIXONA;6730.0;MHz;240;-2712437310.0;42939811580.0
30048585;A A -1100171;COMUNITAT VALENCIANA;ALICANTE/ALACANT;SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG;7070.0;MHz;240;-2712437310.0;42939811580.0
30063250;A A -1100181;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ROJALES;18305.0;MHz;240;-2712437310.0;42939811580.0
30077915;A A -1100181;COMUNITAT VALENCIANA;ALICANTE/ALACANT;SAN MIGUEL DE SALINAS;18415.0;MHz;240;-2712437310.0;42939811580.0
30092582;A A -1100181;COMUNITAT VALENCIANA;ALICANTE/ALACANT;TORREVIEJA;19315.0;MHz;1450;-3000073260.0;43054277760.0
30107247;A A -1100181;COMUNITAT VALENCIANA;ALICANTE/ALACANT;TORREVIEJA;19425.0;MHz;1450;-3000073260.0;43054277760.0
30121910;A A -1100439;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALICANTE/ALACANT;22.1725;GHz;240;-2712437310.0;42939811580.0
30136575;A A -1100439;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALICANTE/ALACANT;23.1805;GHz;240;-2712437310.0;42939811580.0
30151240;A A -1100439;COMUNITAT VALENCIANA;ALICANTE/ALACANT;BENIMELI;23.17;GHz;240;-2712437310.0;42939811580.0
30165905;A A -1100439;COMUNITAT VALENCIANA;ALICANTE/ALACANT;BENITACHELL/POBLE NOU DE BENITATXELL (EL);23.1805;GHz;240;-2712437310.0;42939811580.0
30180570;A A -1100439;COMUNITAT VALENCIANA;ALICANTE/ALACANT;JAVEA/XABIA;22.1725;GHz;240;-2712437310.0;42939811580.0
30195235;A A -1100439;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ONDARA;22.162;GHz;240;-2712437310.0;42939811580.0
30209900;A A -1100555;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALCOY/ALCOI;37940.0;MHz;240;-2712437310.0;42939811580.0
30224565;A A -1100555;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALCOY/ALCOI;39200.0;MHz;240;-2712437310.0;42939811580.0
30239230;A A -1100555;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALICANTE/ALACANT;38059.0;MHz;240;-2712437310.0;42939811580.0
30253895;A A -1100555;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALICANTE/ALACANT;39319.0;MHz;240;-2712437310.0;42939811580.0
30268560;A A -1100626;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ROJALES;28.3465;GHz;240;-2712437310.0;42939811580.0
30283225;A A -1100626;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ROJALES;29.3545;GHz;240;-2712437310.0;42939811580.0
30297890;A A -1100627;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;29.3545;GHz;240;-2712437310.0;42939811580.0
30312555;A A -1100627;COMUNITAT VALENCIANA;ALICANTE/ALACANT;SAN MIGUEL DE SALINAS;28.3465;GHz;240;-2712437310.0;42939811580.0
30327222;A A -1100672;COMUNITAT VALENCIANA;ALICANTE/ALACANT;PETRER;7456.0;MHz;1450;-3000073260.0;43054277760.0
30341885;A A -1100672;COMUNITAT VALENCIANA;ALICANTE/ALACANT;VILLENA;7610.0;MHz;240;-2712437310.0;42939811580.0
30356550;A A -1200032;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CREVILLENT;14.599;GHz;240;-2712437310.0;42939811580.0
30371215;A A -1200032;COMUNITAT VALENCIANA;ALICANTE/ALACANT;FORMENTERA DEL SEGURA;15.019;GHz;240;-2712437310.0;42939811580.0
30385880;A A -1200049;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALFAS DEL PI (L');6655.0;MHz;240;-2712437310.0;42939811580.0
30400545;A A -1200049;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALICANTE/ALACANT;6655.0;MHz;240;-2712437310.0;42939811580.0
30415210;A A -1200049;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ALICANTE/ALACANT;17.865;GHz;240;-2712437310.0;42939811580.0
30429875;A A -1200049;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CAMPELLO (EL);6995.0;MHz;240;-2712437310.0;42939811580.0
30444540;A A -1200049;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CAMPELLO (EL);18.875;GHz;240;-2712437310.0;42939811580.0
30459205;A A -1200049;COMUNITAT VALENCIANA;ALICANTE/ALACANT;CREVILLENT;17.81;GHz;240;-2712437310.0;42939811580.0
30473870;A A -1200049;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;6995.0;MHz;240;-2712437310.0;42939811580.0
30488535;A A -1200049;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ELCHE/ELX;18.82;GHz;240;-2712437310.0;42939811580.0
30503200;A A -1200100;COMUNITAT VALENCIANA;ALICANTE/ALACANT;BENITACHELL/POBLE NOU DE BENITATXELL (EL);23.163;GHz;240;-2712437310.0;42939811580.0
30517865;A A -1200100;COMUNITAT VALENCIANA;ALICANTE/ALACANT;BENITACHELL/POBLE NOU DE BENITATXELL (EL);23.198;GHz;240;-2712437310.0;42939811580.0
30532530;A A -1200100;COMUNITAT VALENCIANA;ALICANTE/ALACANT;JAVEA/XABIA;22.155;GHz;240;-2712437310.0;42939811580.0
30547195;A A -1200100;COMUNITAT VALENCIANA;ALICANTE/ALACANT;JAVEA/XABIA;22.19;GHz;240;-2712437310.0;42939811580.0
30561860;A A -1200420;COMUNITAT VALENCIANA;ALICANTE/ALACANT;JAVEA/XABIA;17.81;GHz;240;-2712437310.0;42939811580.0
30576525;A A -1200420;COMUNITAT VALENCIANA;ALICANTE/ALACANT;JAVEA/XABIA;18.82;GHz;240;-2712437310.0;42939811580.0
30591190;A A -1200873;COMUNITAT VALENCIANA;ALICANTE/ALACANT;ORIHUELA;18.985;GHz;240;-2712437310.0;42939811580.0
