;Referencia;Titular;NIF/CIF;Domicilio social;Localidad;Provincia_x;C. Postal;F. Concesion;F. Caducidad;Susceptible cesion;Susceptible mutualizacion;Obtenido por transferencia;dia_concesion;mes_concesion;año_concesion;Comunidad;Provincia_y;Municipio;Frequencias;Tipo;codigopostalid;lat;lon;brand_sort;score_sort;match_sort;ratio
444588;T T -1800145;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
444695;T T -1800146;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
444839;T T -1800253;XFERA MOVILES SA;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2018-03-07;2023-12-31;True;False;False;2125;177;6;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;86
444923;T T -1800465;TRADIA TELECOM, S.A.;A61902045;AV PARC LOGISTIC, 12-20;BARCELONA;BARCELONA;8040;2018-08-10;2023-12-31;True;False;False;1969;164;5;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
445030;T T -1800467;TRADIA TELECOM, S.A.;A61902045;AV PARC LOGISTIC, 12-20;BARCELONA;BARCELONA;8040;2018-09-10;2023-12-31;True;False;False;1938;162;5;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
445123;T T -1900098;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2019-11-02;2024-12-31;True;False;False;1886;157;5;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
445230;T T -1900108;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2024-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
445336;T T -1900189;ORANGE ESPAÑA SA;A82009812;PS CLUB DEPORTIVO 1. PARQUE EMPRESARIAL LA FINCA, 5. 0º;MADRID;MADRID;28223;2019-05-03;2024-12-31;False;False;False;2069;172;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
445443;T T -1900273;ORANGE ESPAGNE, SAU;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;;2024-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;97
445550;T T -1900274;ORANGE ESPAGNE, SAU;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;;2024-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;97
445657;T T -1900275;ORANGE ESPAÑA SA;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;;2024-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
445764;T T -1900276;ORANGE ESPAÑA SA;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;;2024-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
445871;T T -1900374;ORANGE ESPAGNE, SAU;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;2019-06-06;2024-12-31;False;False;False;2035;170;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;97
445978;T T -1900375;ORANGE ESPAGNE, SAU;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;2019-05-06;2024-12-31;False;False;False;2066;172;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;97
446085;T T -1900422;ORANGE ESPAÑA SA;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;2019-05-06;2024-12-31;False;False;False;2066;172;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
446192;T T -1900472;ORANGE ESPAGNE, SAU;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;;2024-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;97
446299;T T -1900475;ORANGE ESPAÑA SA;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;2019-04-07;2024-12-31;False;False;False;2095;175;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
446407;T T -1900495;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2024-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
446514;T T -1900619;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2019-12-11;2024-12-31;True;False;False;1847;154;5;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
446724;T T -1900636;E-PORTS AMPLE DE BANDA I INTERNET SL;B55688410;PZ ALFONS XII, 7. 0º 1B;TORTOSA;TARRAGONA;43500;2020-10-01;2025-12-31;True;False;False;1917;160;5;;;;;;;;;E-PORTS AMPLE DE BANDA I INTERNET SL;80;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;80
446742;T T -1900827;TRADIA TELECOM, S.A.;A61902045;AV PARC LOGISTIC, 12-20;BARCELONA;BARCELONA;8040;;2025-12-31;True;False;False;0;0;0;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
446835;T T -2000011;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2020-06-04;2025-12-31;True;False;False;2036;170;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
446942;T T -2000034;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2025-12-31;False;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
447068;T T -2000326;TRADIA TELECOM, S.A.UNIP.;A61902045;AV PARC LOGISTIC, 12-20;BARCELONA;BARCELONA;8040;2020-11-06;2025-12-31;True;False;False;1881;157;5;;;;;;;;;TRADIA TELECOM SA;97;TRADIA TELECOM, SAU;78
447156;T T -2000400;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2020-10-07;2025-12-31;True;False;False;1911;159;5;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
447277;T T -2000491;TRADIA TELECOM, S.A.;A61902045;CALLE JUAN ESPLANDIU, 11;MADRID;MADRID;28007;;2025-12-31;True;False;False;0;0;0;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
447370;T T -2000497;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115;MADRID;MADRID;28042;2020-08-07;2025-12-31;True;False;False;1972;164;5;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
447491;T T -2000530;TRADIA TELECOM, S.A.;A61902045;AVDA PARC LOGISTIC, 12;BARCELONA;BARCELONA;8040;2020-01-07;2025-12-31;False;False;False;2185;182;6;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
447687;T T -2000748;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;B55688410;PLAZA ALFONSO XII, 7;TORTOSA;TARRAGONA;43500;;2025-12-31;True;False;False;0;0;0;;;;;;;;;E-PORTS AMPLE DE BANDA I INTERNET SL;80;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;100
447691;T T -2000791;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2020-01-09;2025-12-31;True;False;False;2183;182;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
447901;T T -2000867;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;B55688410;PLAZA ALFONSO XII, 7. BAº B;TORTOSA;TARRAGONA;43500;2020-08-09;2025-12-31;True;False;False;1970;164;5;;;;;;;;;E-PORTS AMPLE DE BANDA I INTERNET SL;80;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;100
447917;T T -2000937;AIRE NETWORKS DEL MEDITERRANEO S.L.;B53704599;CALLE SANTIAGO RAMON Y CAJAL, 11.;ELCHE;ALICANTE/ALACANT;3203;;2025-12-31;True;False;False;0;0;0;;;;;;;;;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;100
448115;T T -2001000;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;B55688410;PLAZA ALFONSO XII, 7. BAº B;TORTOSA;TARRAGONA;43500;2020-09-10;2025-12-31;False;False;False;1938;162;5;;;;;;;;;E-PORTS AMPLE DE BANDA I INTERNET SL;80;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;100
448119;T T -2001051;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
448226;T T -2001055;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
448332;T T -2001070;ORANGE ESPAÑA SA;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
448543;T T -2001129;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;B55688410;PLAZA ALFONS XII, 7. BAº B;TORTOSA;TARRAGONA;43500;2020-12-11;2025-12-31;True;False;False;1846;154;5;;;;;;;;;E-PORTS AMPLE DE BANDA I INTERNET SL;80;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;100
448650;T T -2001130;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;B55688410;PLAZA ALFONS XII, 7. BAº B;TORTOSA;TARRAGONA;43500;2020-10-11;2025-12-31;True;False;False;1907;159;5;;;;;;;;;E-PORTS AMPLE DE BANDA I INTERNET SL;80;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;100
448680;T T -2001135;LYNTIA NETWORKS, S.A.;A61648069;PS DE LA CASTELLANA, 259 D. 42º;MADRID;MADRID;28046;;2025-12-31;True;False;False;0;0;0;;;;;;;;;AIRE NETWORKS DEL MEDITERRANEO S.L.;96;AIRE NETWORKS DEL MEDITERRANEO SL;62
448761;T T -2001136;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
448971;T T -2001144;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;B55688410;PLAZA ALFONSO XII, 7. BAº B;TORTOSA;TARRAGONA;43500;;2025-12-31;True;False;False;0;0;0;;;;;;;;;E-PORTS AMPLE DE BANDA I INTERNET SL;80;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;100
448975;T T -2001145;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
449082;T T -2001146;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2020-04-12;2025-12-31;True;False;False;2089;174;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
449189;T T -2001147;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
449296;T T -2001148;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
449403;T T -2001149;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
449547;T T -2001162;XFERA MOVILES SA;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2025-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;86
449629;T T -2001163;AIRE NETWORKS DEL MEDITERRANEO S.L.;B53704599;CALLE SANTIAGO RAMÓN Y CAJAL, 11.;ELCHE;ALICANTE/ALACANT;3203;2020-10-12;2025-12-31;True;False;False;1906;159;5;;;;;;;;;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;100
449724;T T -2001166;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2025-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
449845;T T -2001195;TRADIA TELECOM, S.A.;A61902045;AVDA PARC LOGISTIC, 12.;BARCELONA;BARCELONA;8040;;2025-12-31;True;False;False;0;0;0;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
449952;T T -2001196;TRADIA TELECOM, S.A.;A61902045;AVDA PARC LOGISTIC, 12.;BARCELONA;BARCELONA;8040;;2025-12-31;True;False;False;0;0;0;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
450045;T T -2001204;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2021-11-01;2026-12-31;True;False;False;1886;157;5;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
450255;T T -2100001;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;B55688410;PLAZA ALFONSO, XII. BAº 1B;TORTOSA;TARRAGONA;43500;2021-11-01;2026-12-31;True;False;False;1886;157;5;;;;;;;;;E-PORTS AMPLE DE BANDA I INTERNET SL;80;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;100
450259;T T -2100022;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
450380;T T -2100051;TRADIA TELECOM, S.A.;A61902045;AVDA PARC LOGISTIC, 12.;BARCELONA;BARCELONA;8040;;2026-12-31;True;False;False;0;0;0;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
450473;T T -2100084;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
450580;T T -2100101;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
450699;T T -2100123;AIRE NETWORKS DEL MEDITERRANEO S.L.;B53704599;CALLE SANTIAGO RAMON Y CAJAL, 11.;ELCHE;ALICANTE/ALACANT;3203;2021-09-03;2026-12-31;True;False;False;1945;162;5;;;;;;;;;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;100
450806;T T -2100183;AIRE NETWORKS DEL MEDITERRANEO S.L.;B53704599;CALLE SANTIAGO RAMON Y CAJAL, 11.;ELCHE;ALICANTE/ALACANT;3203;;2026-12-31;True;False;False;0;0;0;;;;;;;;;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;100
450901;T T -2100223;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2021-12-04;2026-12-31;True;False;False;1853;154;5;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
451006;T T -2100448;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIÚ, 11.;MADRID;MADRID;28007;2021-03-06;2026-12-31;True;False;False;2126;177;6;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
451115;T T -2100472;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2021-06-07;2026-12-31;True;False;False;2033;169;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
451222;T T -2100473;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2021-06-07;2026-12-31;True;False;False;2033;169;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
451450;T T -2100480;TRADIA TELECOM, S.A.;A61902045;AVDA PARC LOGÍSTICO, 12.;BARCELONA;BARCELONA;8040;2021-06-07;2026-12-31;True;False;False;2033;169;6;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
451557;T T -2100481;TRADIA TELECOM, S.A.;A61902045;AVDA PARC LOGÍSTICO, 12.;BARCELONA;BARCELONA;8040;2021-06-07;2026-12-31;True;False;False;2033;169;6;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
451664;T T -2100482;TRADIA TELECOM, S.A.;A61902045;AVDA PARC LOGISTICO, 12.;BARCELONA;BARCELONA;8040;2021-12-07;2026-12-31;True;False;False;1850;154;5;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
451771;T T -2100488;TRADIA TELECOM, S.A.;A61902045;AVDA PARC LOGÍSTICO, 12.;BARCELONA;BARCELONA;8040;2021-12-07;2026-12-31;True;False;False;1850;154;5;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
451878;T T -2100491;TRADIA TELECOM, S.A.;A61902045;AVDA PARC LOGÍSTICO, 12.;BARCELONA;BARCELONA;8040;;2026-12-31;True;False;False;0;0;0;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
451985;T T -2100492;TRADIA TELECOM, S.A.;A61902045;AVDA P, 12.;BARCELONA;BARCELONA;8040;;2026-12-31;True;False;False;0;0;0;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
452090;T T -2100510;AIRE NETWORKS DEL MEDITERRANEO S.L.;B53704599;CALLE SANTIAGO RAMON Y CAJAL, 11.;ELCHE;ALICANTE/ALACANT;3203;;2026-12-31;True;False;False;0;0;0;;;;;;;;;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;100
452185;T T -2100511;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
452304;T T -2100534;AIRE NETWORKS DEL MEDITERRANEO S.L.;B53704599;CALLE SANTIAGO RAMON Y CAJAL, 11.;ELCHE;ALICANTE/ALACANT;3203;;2026-12-31;True;False;False;0;0;0;;;;;;;;;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;100
452411;T T -2100535;AIRE NETWORKS DEL MEDITERRANEO S.L.;B53704599;CALLE SANTIAGO RAMON Y CAJAL, 11.;ELCHE;ALICANTE/ALACANT;3203;;2026-12-31;True;False;False;0;0;0;;;;;;;;;AIRE NETWORKS DEL MEDITERRANEO S.L.;100;AIRE NETWORKS DEL MEDITERRANEO, S.L.;100
452506;T T -2100620;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2021-06-10;2026-12-31;True;False;False;2030;169;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
452613;T T -2100697;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
452720;T T -2100761;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
452827;T T -2200128;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2022-04-03;2027-12-31;True;False;False;2098;175;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
452948;T T -2200311;TRADIA TELECOM, S.A.;A61902045;AVDA PASEO DE LA ZONA FRANCA, 105.;BARCELONA;BARCELONA;8038;2022-04-05;2027-12-31;True;False;False;2096;175;6;;;;;;;;;A2Z TELECOMUNICACIONES SL;98;A2Z TELECOMUNICAIONES SL;62
453041;T T -2200388;VODAFONE ONO S.A.;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2027-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
453251;T T -2200412;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;B55688410;PLAZA ALFONSO XII, 7. BAº 1B;TORTOSA;TARRAGONA;43500;;2027-12-31;True;False;False;0;0;0;;;;;;;;;E-PORTS AMPLE DE BANDA I INTERNET SL;80;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;100
453292;T T -2200483;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2022-01-06;2027-12-31;True;False;False;2185;182;6;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
454216;DGM -0300731;RETEVISION I, S.A.;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2023-12-31;True;False;False;0;0;0;COMUNIDAD DE MADRID;MADRID;MADRID;38.04675;GHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;100
454430;DGM -9000312;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIÚ, 11.;MADRID;MADRID;28007;2002-08-05;2022-12-31;True;False;False;7453;621;21;COMUNIDAD DE MADRID;MADRID;MADRID;19315.0;MHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
456037;M M -0000713;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;COMUNIDAD DE MADRID;MADRID;MADRID;17.975;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
456893;M M -0000737;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;COMUNIDAD DE MADRID;MADRID;MADRID;17.865;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
457535;M M -0000738;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2026-12-31;True;False;False;0;0;0;COMUNIDAD DE MADRID;MADRID;MADRID;18.93;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
458389;M M -0100964;RETEVISION I SA;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;2002-03-05;2022-12-31;True;False;False;7606;634;21;COMUNIDAD DE MADRID;MADRID;ARGANDA DEL REY;8059.02;MHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;90
459245;M M -0200153;RETEVISION I, S.A.;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2023-12-31;True;False;False;0;0;0;COMUNIDAD DE MADRID;MADRID;MADRID;22.19;GHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;100
459459;M M -0200281;RETEVISION I, S.A.;A62275680;VIA AV DEL PARQUE LOGISTICO, 12-20;BARCELONA;BARCELONA;8040;;2023-12-31;True;False;False;0;0;0;COMUNIDAD DE MADRID;MADRID;COLLADO VILLALBA;19.26;GHz;240.0;-2712437310.0;42939811580.0;RETEVISION I S.A.;100;RETEVISION I, S.A.;100
459889;M M -0200294;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;COMUNIDAD DE MADRID;MADRID;MADRID;19.04;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
460745;M M -0200295;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2003-05-03;2023-12-31;True;False;False;7547;629;21;COMUNIDAD DE MADRID;MADRID;MADRID;18.93;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
461387;M M -0200297;VODAFONE ONO, S.A.;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2003-05-03;2023-12-31;True;False;False;7547;629;21;COMUNIDAD DE MADRID;MADRID;MADRID;18.875;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;73
462243;M M -0300244;VODAFONE ESPAÑA, S.A.;A80907397;AV AMERICA, 115;MADRID;MADRID;28042;;2023-12-31;True;False;False;0;0;0;COMUNIDAD DE MADRID;MADRID;MADRID;14.935;GHz;240.0;-2712437310.0;42939811580.0;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;91
